videoId,title,description,publishedAt,channelId,channelTitle,thumbnails,duration,definition,caption,licensedContent,dimension,viewCount,likeCount,dislikeCount,favoriteCount,unique_id,video_url
BrDZSPuR6-s,How do I set up TTL for DynamoDB?,"For more details on this topic, see the Knowledge Center article associated with this video: https://repost.aws/knowledge-center/ttl-dynamodb

Nitesh shows you how to set up TTL for DynamoDB?

0:00 Introduction
0:31 DynamoDB Console 
1:07 Turn on Time to Live (TTL) 
3:10 Closing 

Subscribe:
More AWS videos: https://go.aws/3m5yEMW
More AWS events videos: https://go.aws/3ZHq4BK 

Do you have technical AWS questions?
Ask the community of experts on AWS re:Post: https://go.aws/3lPaoPb 

ABOUT AWS
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud platform, offering over 200 fully featured services from data centers globally. Millions of customers — including the fastest-growing startups, largest enterprises, and leading government agencies — are using AWS to lower costs, become more agile, and innovate faster. 

#AWS #AmazonWebServices #CloudComputing #awsknowledgecentervideos",2025-05-22 17:16:35 UTC,UCd6MoB9NC6uYN2grvUNT-Zg,Amazon Web Services,https://i.ytimg.com/vi/BrDZSPuR6-s/hqdefault.jpg,0:03:25,hd,False,False,2d,390,9,0,0,224,https://www.youtube.com/watch?v=BrDZSPuR6-s
_y_SIwbHZSA,Accelerating telco growth: Network APIs in action - Part 2 | Amazon Web Services,"Telcos are leveraging network APIs and edge capabilities to unlock opportunities for growth and to transform network capabilities into valuable customer experiences. Discover how Aquimo's real-time sports gaming leverages Verizon's network APIs and edge computing for low latency, and how Droniq's drone operations utilizes Deutsche Telekom's network APIs for public safety.

Subscribe to AWS: https://go.aws/subscribe

Sign up for AWS: https://go.aws/signup 
AWS free tier: https://go.aws/free 
Explore more: https://go.aws/more
Contact AWS: https://go.aws/contact

Next steps:
Explore on AWS in Analyst Research:  https://go.aws/reports
Discover, deploy, and manage software that runs on AWS: https://go.aws/marketplace
Join the AWS Partner Network: https://go.aws/partners 
Learn more on how Amazon builds and operates software: https://go.aws/library 

Do you have technical AWS questions? 
Ask the community of experts on AWS re:Post: https://go.aws/3lPaoPb

Why AWS?
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud. Millions of customers—including the fastest-growing startups, largest enterprises, and leading government agencies—use AWS to be more agile, lower costs, and innovate faster.

#AWS #AmazonWebServices #CloudComputing #generativeAI #Telecom",2025-05-22 16:20:40 UTC,UCd6MoB9NC6uYN2grvUNT-Zg,Amazon Web Services,https://i.ytimg.com/vi/_y_SIwbHZSA/hqdefault.jpg,0:02:19,hd,True,False,2d,232,6,0,0,225,https://www.youtube.com/watch?v=_y_SIwbHZSA
hdNmXki_RtY,Accelerating telco growth: Network APIs in action - Part 1 | Amazon Web Services,"Telcos are leveraging network APIs and edge capabilities to unlock opportunities for growth and to transform network capabilities into valuable customer experiences. Discover how Aquimo's real-time sports gaming leverages Verizon's network APIs and edge computing for low latency, and how Droniq's drone operations utilizes Deutsche Telekom's network APIs for public safety.

Subscribe to AWS: https://go.aws/subscribe

Sign up for AWS: https://go.aws/signup 
AWS free tier: https://go.aws/free 
Explore more: https://go.aws/more
Contact AWS: https://go.aws/contact

Next steps:
Explore on AWS in Analyst Research:  https://go.aws/reports
Discover, deploy, and manage software that runs on AWS: https://go.aws/marketplace
Join the AWS Partner Network: https://go.aws/partners 
Learn more on how Amazon builds and operates software: https://go.aws/library 

Do you have technical AWS questions? 
Ask the community of experts on AWS re:Post: https://go.aws/3lPaoPb

Why AWS?
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud. Millions of customers—including the fastest-growing startups, largest enterprises, and leading government agencies—use AWS to be more agile, lower costs, and innovate faster.

#AWS #AmazonWebServices #CloudComputing #generativeAI #Telecom",2025-05-22 16:18:21 UTC,UCd6MoB9NC6uYN2grvUNT-Zg,Amazon Web Services,https://i.ytimg.com/vi/hdNmXki_RtY/hqdefault.jpg,0:02:09,hd,True,False,2d,198,4,0,0,226,https://www.youtube.com/watch?v=hdNmXki_RtY
j4HDgvT99Cs,Accelerate RAN systems comprehension with generative AI agents | Amazon Web Services,"This demo showcases Ericsson's Agentic Engineering solution using Amazon Bedrock with Agents and Knowledgebases. The system combines LLMs and RAG technology to automate code generation and access knowledge sources. It creates complete delivery chains, including design documents, configurations, and system deployments. The solution helps engineers navigate decades of specifications, understand millions of lines of specialized code, and design next-generation mobile networks.

Subscribe to AWS: https://go.aws/subscribe

Sign up for AWS: https://go.aws/signup 
AWS free tier: https://go.aws/free 
Explore more: https://go.aws/more
Contact AWS: https://go.aws/contact

Next steps:
Explore on AWS in Analyst Research:  https://go.aws/reports
Discover, deploy, and manage software that runs on AWS: https://go.aws/marketplace
Join the AWS Partner Network: https://go.aws/partners 
Learn more on how Amazon builds and operates software: https://go.aws/library 

Do you have technical AWS questions? 
Ask the community of experts on AWS re:Post: https://go.aws/3lPaoPb

Why AWS?
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud. Millions of customers—including the fastest-growing startups, largest enterprises, and leading government agencies—use AWS to be more agile, lower costs, and innovate faster.

#AWS #AmazonWebServices #CloudComputing #generativeAI #Telecom",2025-05-22 16:15:05 UTC,UCd6MoB9NC6uYN2grvUNT-Zg,Amazon Web Services,https://i.ytimg.com/vi/j4HDgvT99Cs/hqdefault.jpg,0:08:23,hd,True,False,2d,131,1,0,0,227,https://www.youtube.com/watch?v=j4HDgvT99Cs
PUvrinPgOO0,AWS Outposts servers designed for Cloud RAN | Amazon Web Services,"AWS Outposts servers for Cloud RAN meets the most stringent form factor, environmental, synchronization, transport latency, and throughput requirements to host the critical RAN DU workloads at the furthest edge, such as RAN cell towers. AWS Outposts servers for Cloud RAN enables telcos to leverage the same AWS infrastructure, services, APIs, and tools from the core to the edge to deploy virtualized RAN solutions, accelerating 5G adoption and enabling new revenue-generating services.

Subscribe to AWS: https://go.aws/subscribe

Sign up for AWS: https://go.aws/signup 
AWS free tier: https://go.aws/free 
Explore more: https://go.aws/more
Contact AWS: https://go.aws/contact

Next steps:
Explore on AWS in Analyst Research:  https://go.aws/reports
Discover, deploy, and manage software that runs on AWS: https://go.aws/marketplace
Join the AWS Partner Network: https://go.aws/partners 
Learn more on how Amazon builds and operates software: https://go.aws/library 

Do you have technical AWS questions? 
Ask the community of experts on AWS re:Post: https://go.aws/3lPaoPb

Why AWS?
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud. Millions of customers—including the fastest-growing startups, largest enterprises, and leading government agencies—use AWS to be more agile, lower costs, and innovate faster.

#AWS #AmazonWebServices #CloudComputing #generativeAI #Telecom",2025-05-22 16:11:47 UTC,UCd6MoB9NC6uYN2grvUNT-Zg,Amazon Web Services,https://i.ytimg.com/vi/PUvrinPgOO0/hqdefault.jpg,0:09:20,hd,True,False,2d,169,4,0,0,228,https://www.youtube.com/watch?v=PUvrinPgOO0
t103--tQ1tI,Radio frequency coverage prediction and 3D modeling: powered by machine learning,"This demonstration showcases how Artificial Intelligence and Machine Learning (AI/ML) revolutionize Radio Frequency (RF) engineering for Communications Service Providers (CSPs). AWS and NVIDIA collaborate to predict RF coverage using NVIDIA Aerial Omniverse Digital Twin (AODT) for 3D modeling. CSPs can leverage this solution for RF optimization and radio cell site planning, ultimately improving network performance and reducing deployment costs.

Subscribe to AWS: https://go.aws/subscribe

Sign up for AWS: https://go.aws/signup 
AWS free tier: https://go.aws/free 
Explore more: https://go.aws/more
Contact AWS: https://go.aws/contact

Next steps:
Explore on AWS in Analyst Research:  https://go.aws/reports
Discover, deploy, and manage software that runs on AWS: https://go.aws/marketplace
Join the AWS Partner Network: https://go.aws/partners 
Learn more on how Amazon builds and operates software: https://go.aws/library 

Do you have technical AWS questions? 
Ask the community of experts on AWS re:Post: https://go.aws/3lPaoPb

Why AWS?
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud. Millions of customers—including the fastest-growing startups, largest enterprises, and leading government agencies—use AWS to be more agile, lower costs, and innovate faster.

#AWS #AmazonWebServices #CloudComputing #generativeAI #Telecom",2025-05-22 16:08:55 UTC,UCd6MoB9NC6uYN2grvUNT-Zg,Amazon Web Services,https://i.ytimg.com/vi/t103--tQ1tI/hqdefault.jpg,0:13:37,hd,True,False,2d,325,12,0,0,229,https://www.youtube.com/watch?v=t103--tQ1tI
FwtHFhZBD30,Autonomous operations: transforming CSP lifecycle with generative AI | Amazon Web Services,"Autonomous Network Operations Platform (ANOP) solution demo showcases AIOps usecase for Network Operations leveraging Generative AI and Agentic AI. The Use-case showcased focuses on Cognitive NOC to move reactive Network operations towards proactive and preventive operations. The solution drives improved cost and operational efficiency, as well as enhanced Network availability.

Subscribe to AWS: https://go.aws/subscribe

Sign up for AWS: https://go.aws/signup 
AWS free tier: https://go.aws/free 
Explore more: https://go.aws/more
Contact AWS: https://go.aws/contact

Next steps:
Explore on AWS in Analyst Research:  https://go.aws/reports
Discover, deploy, and manage software that runs on AWS: https://go.aws/marketplace
Join the AWS Partner Network: https://go.aws/partners 
Learn more on how Amazon builds and operates software: https://go.aws/library 

Do you have technical AWS questions? 
Ask the community of experts on AWS re:Post: https://go.aws/3lPaoPb

Why AWS?
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud. Millions of customers—including the fastest-growing startups, largest enterprises, and leading government agencies—use AWS to be more agile, lower costs, and innovate faster.

#AWS #AmazonWebServices #CloudComputing #generativeAI #Telecom",2025-05-22 16:05:46 UTC,UCd6MoB9NC6uYN2grvUNT-Zg,Amazon Web Services,https://i.ytimg.com/vi/FwtHFhZBD30/hqdefault.jpg,0:09:27,hd,True,False,2d,192,6,0,0,230,https://www.youtube.com/watch?v=FwtHFhZBD30
M8xNsq_bT_Y,AWS Mainframe Modernization: transform telco legacy systems | Amazon Web Services,"Experience how AWS Mainframe Modernization converts COBOL billing systems to cloud-native Java using BluAge and Amazon Q Developer. This demo showcases automated refactoring, testing, and deployment, with AI tools cutting migration complexity by 70% while preserving core functionality.

Subscribe to AWS: https://go.aws/subscribe

Sign up for AWS: https://go.aws/signup 
AWS free tier: https://go.aws/free 
Explore more: https://go.aws/more
Contact AWS: https://go.aws/contact

Next steps:
Explore on AWS in Analyst Research:  https://go.aws/reports
Discover, deploy, and manage software that runs on AWS: https://go.aws/marketplace
Join the AWS Partner Network: https://go.aws/partners 
Learn more on how Amazon builds and operates software: https://go.aws/library 

Do you have technical AWS questions? 
Ask the community of experts on AWS re:Post: https://go.aws/3lPaoPb

Why AWS?
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud. Millions of customers—including the fastest-growing startups, largest enterprises, and leading government agencies—use AWS to be more agile, lower costs, and innovate faster.

#AWS #AmazonWebServices #CloudComputing #generativeAI #Telecom",2025-05-22 16:02:25 UTC,UCd6MoB9NC6uYN2grvUNT-Zg,Amazon Web Services,https://i.ytimg.com/vi/M8xNsq_bT_Y/hqdefault.jpg,0:08:09,hd,True,False,2d,375,10,0,0,231,https://www.youtube.com/watch?v=M8xNsq_bT_Y
XG4UYKS611k,How do I troubleshoot high replica lag with Amazon RDS for MySQL?,"For more details on this topic, see the Knowledge Center article associated with this video: https://repost.aws/knowledge-center/rds-mysql-high-replica-lag

Ariel shows you how to troubleshoot high replica lag with Amazon RDS for MySQL | Amazon Web Services. 

0:00 Introduction
0:50 Amazon RDS Console 
1:00 ReplicaLag Metrics
1:29 Connect to primary DB Instance
2:33 Potential Causes for SQL thread lag
3:47 Closing 

Subscribe:
More AWS videos: https://go.aws/3m5yEMW
More AWS events videos: https://go.aws/3ZHq4BK 

Do you have technical AWS questions?
Ask the community of experts on AWS re:Post: https://go.aws/3lPaoPb 

ABOUT AWS
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud platform, offering over 200 fully featured services from data centers globally. Millions of customers — including the fastest-growing startups, largest enterprises, and leading government agencies — are using AWS to lower costs, become more agile, and innovate faster. 

#AWS #AmazonWebServices #CloudComputing #awsknowledgecentervideos",2025-05-21 18:19:41 UTC,UCd6MoB9NC6uYN2grvUNT-Zg,Amazon Web Services,https://i.ytimg.com/vi/XG4UYKS611k/hqdefault.jpg,0:04:01,hd,False,False,2d,449,11,0,0,232,https://www.youtube.com/watch?v=XG4UYKS611k
My12DeIS580,How to monitor Bedrock Inference Jobs for Downstream Processing? | Amazon Web Services,"In this video, we'll dive into how to effectively monitor your Amazon Bedrock batch inference jobs using Amazon EventBridge. Learn how to track and respond to job state changes, including Success, Failed, and InProgress statuses, through EventBridge events. We'll demonstrate setting up EventBridge rules, configuring notifications, and implementing automated responses to job status changes. Whether you're managing large-scale AI model deployments or monitoring individual inference tasks, this tutorial will show you how to build a robust monitoring system for your Bedrock workloads.

Monitor Amazon Bedrock job state changes using Amazon EventBridge - https://go.aws/4k8FtGq

Subscribe to AWS: https://go.aws/subscribe

Sign up for AWS: https://go.aws/signup 
AWS free tier: https://go.aws/free 
Explore more: https://go.aws/more
Contact AWS: https://go.aws/contact

Next steps:
Explore on AWS in Analyst Research:  https://go.aws/reports
Discover, deploy, and manage software that runs on AWS: https://go.aws/marketplace
Join the AWS Partner Network: https://go.aws/partners 
Learn more on how Amazon builds and operates software: https://go.aws/library 

Do you have technical AWS questions? 
Ask the community of experts on AWS re:Post: https://go.aws/3lPaoPb

Why AWS?
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud. Millions of customers—including the fastest-growing startups, largest enterprises, and leading government agencies—use AWS to be more agile, lower costs, and innovate faster.

#AmazonWebServices #AWS #AmazonBedrock #CloudComputing #AI #MLOps #AWSServices",2025-05-21 16:25:56 UTC,UCd6MoB9NC6uYN2grvUNT-Zg,Amazon Web Services,https://i.ytimg.com/vi/My12DeIS580/hqdefault.jpg,0:11:15,hd,False,False,2d,326,7,0,0,233,https://www.youtube.com/watch?v=My12DeIS580
uvso01dZxeo,"How do I troubleshoot the error ""Request has expired"" when I try to access an S3 object?","For more details on this topic, see the Knowledge Center article associated with this video: https://repost.aws/knowledge-center/request-has-expired-s3-object

Douglas shows you how to troubleshoot the error ""Request has expired"" when I try to access an S3 object | Amazon Web Services. 

0:00 Introduction
1:06 Amazon S3
1:14 Share with a presigned URL
1:46 AWS Command Line Interface option
3:05 Closing 

Subscribe:
More AWS videos: https://go.aws/3m5yEMW
More AWS events videos: https://go.aws/3ZHq4BK 

Do you have technical AWS questions?
Ask the community of experts on AWS re:Post: https://go.aws/3lPaoPb 

ABOUT AWS
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud platform, offering over 200 fully featured services from data centers globally. Millions of customers — including the fastest-growing startups, largest enterprises, and leading government agencies — are using AWS to lower costs, become more agile, and innovate faster. 

#AWS #AmazonWebServices #CloudComputing #awsknowledgecentervideos",2025-05-21 13:32:56 UTC,UCd6MoB9NC6uYN2grvUNT-Zg,Amazon Web Services,https://i.ytimg.com/vi/uvso01dZxeo/hqdefault.jpg,0:03:21,hd,False,False,2d,425,26,0,0,234,https://www.youtube.com/watch?v=uvso01dZxeo
pjZEAdT_XtI,How do I check the resource utilization for my Amazon SageMaker notebook instance?,"For more details on this topic, see the Knowledge Center article associated with this video: https://repost.aws/knowledge-center/sagemaker-resource-utilization

Nothile shows you how to check the resource utilization for your Amazon SageMaker notebook instance? | Amazon Web Services. 

0:00 Introduction
0:49 Checking resource utilization using Linux commands
3:39 Checking resource utilization by viewing Amazon CloudWatch metrics
4:12 Closing 

Subscribe:
More AWS videos: https://go.aws/3m5yEMW
More AWS events videos: https://go.aws/3ZHq4BK 

Do you have technical AWS questions?
Ask the community of experts on AWS re:Post: https://go.aws/3lPaoPb 

ABOUT AWS
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud platform, offering over 200 fully featured services from data centers globally. Millions of customers — including the fastest-growing startups, largest enterprises, and leading government agencies — are using AWS to lower costs, become more agile, and innovate faster. 

#AWS #AmazonWebServices #CloudComputing #awsknowledgecentervideos",2025-05-21 13:32:38 UTC,UCd6MoB9NC6uYN2grvUNT-Zg,Amazon Web Services,https://i.ytimg.com/vi/pjZEAdT_XtI/hqdefault.jpg,0:04:28,hd,False,False,2d,319,14,0,0,235,https://www.youtube.com/watch?v=pjZEAdT_XtI
Gzpilz8bOJU,"How do I test my connection to an ElastiCache for Valkey, Memcached, or Redis OSS cluster?","Skip directly to the demo: 0:27

For more details on this topic, see the Knowledge Center article associated with this video: https://repost.aws/knowledge-center/elasticache-connection-test

Alfred shows you how to test your connection to an Amazon ElastiCache Redis OSS and Amazon ElastiCache Memcached cluster from a Linux-based Redis CLI client. Testing your connection to an Amazon ElastiCache for Valkey cluster is similar to an Amazon ElastiCache for Redis OSS cluster, just select Valkey in the console instead of Redis OSS.

Subscribe: 
More AWS videos: https://go.aws/3m5yEMW
More AWS events videos: https://go.aws/3ZHq4BK

Do you have technical AWS questions? 
Ask the community of experts on AWS re:Post: https://go.aws/3lPaoPb

ABOUT AWS
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud platform, offering over 200 fully featured services from data centers globally. Millions of customers — including the fastest-growing startups, largest enterprises, and leading government agencies — are using AWS to lower costs, become more agile, and innovate faster.

#AWS #AmazonWebServices #CloudComputing",2025-05-20 22:30:42 UTC,UCd6MoB9NC6uYN2grvUNT-Zg,Amazon Web Services,https://i.ytimg.com/vi/Gzpilz8bOJU/hqdefault.jpg,0:07:09,hd,False,False,2d,428,7,0,0,236,https://www.youtube.com/watch?v=Gzpilz8bOJU
b80GKpEcr0M,EP1: AppliedAI’s world’s first large work model: predicting actions not words | AWS for AI podcast,"Explore the groundbreaking development of Opus - the world's first large work model. With over two decades of experience across financial services, cybersecurity, and AI, Phillip Kingston , CTO of AppliedAI , shares fascinating insights into how Opus is revolutionizing enterprise workflow automation.

Learn how Opus differs from traditional language models by predicting actions rather than words, and discover how it leverages a massive knowledge graph containing millions of documented business processes to optimize workflows across organizations. Phillip discusses the platform's unique approach to blending human and AI capabilities, the future of enterprise AI adoption, and how AppliedAI is helping regulated industries embrace innovation while maintaining compliance.

The conversation covers everything from the technical architecture behind Opus to broader philosophical questions about the future of work. Whether you're a technology leader, developer, or business professional interested in enterprise AI transformation, this episode offers valuable perspectives on how AI is reshaping organizational processes and decision-making.

Join us for an illuminating discussion about the next frontier of AI-powered workflow automation and learn how AppliedAI is helping organizations navigate the transition to more intelligent, efficient operations.

Learn more:
Build and scale the next wave of AI innovation on AWS: https://go.aws/ai
AppliedAI Opus : https://www.opus.com/

00:00 : Introduction
01:45 : Personal journey and ambitions
05:41 : AI in Regulated industries
07:47 : Tensions in deterministic vs probabilistic skills
12:29 : AppliedAI mission
14:20 : Humans in the loop
17:54 : AppliedAI vertical solutions
19:34 : DeepDoc, claims adjustments
21:55 : Regulated problems, cost of error
22:35 : Covigilance pharmaceutical industry, pharmacovigilance.
24:35 : Point solutions in Enterprise AI
27:44 : Opportunity and challenges of horizontal solutions
32:14 : Opus , Knowledge graph, knowledge work process.
35:50 : Workflow intention in the Opus Framework
41:42 : Workflow Generation
43:05 : Workflow Builder
43:40 : Labour structure change in knowledge work
46:34 : How it’s built
50:34 : Learnings from building on AWS.
54:02 : Future of AI beyond 2025
55:35 : Outro

Subscribe to AWS: https://go.aws/subscribe

Sign up for AWS: https://go.aws/signup 
AWS free tier: https://go.aws/free 
Explore more: https://go.aws/more
Contact AWS: https://go.aws/contact

Next steps:
Explore on AWS in Analyst Research:  https://go.aws/reports
Discover, deploy, and manage software that runs on AWS: https://go.aws/marketplace
Join the AWS Partner Network: https://go.aws/partners 
Learn more on how Amazon builds and operates software: https://go.aws/library 

Do you have technical AWS questions? 
Ask the community of experts on AWS re:Post: https://go.aws/3lPaoPb

Why AWS?
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud. Millions of customers—including the fastest-growing startups, largest enterprises, and leading government agencies—use AWS to be more agile, lower costs, and innovate faster.

#AWS #AmazonWebServices #AWSForAI #CloudComputing",2025-05-20 19:30:04 UTC,UCd6MoB9NC6uYN2grvUNT-Zg,Amazon Web Services,https://i.ytimg.com/vi/b80GKpEcr0M/hqdefault.jpg,0:56:36,hd,True,False,2d,12007,14,0,0,237,https://www.youtube.com/watch?v=b80GKpEcr0M
0vkw5TaTYPo,"EP2: ARCEE.AI small language models, open source and cost efficient AI | AWS for AI podcast","Join us for an enlightening conversation with Julien Simon, VP and Chief Evangelist at ARCEE.AI , as he shares deep insights on building practical and cost-efficient AI solutions. From his extensive experience at AWS, Hugging Face, and now ARCEE.AI, Julien discusses why ""small is beautiful"" when it comes to language models, revealing how 10B parameter models can now match the performance of much larger 72B models from just months ago. Learn about innovative techniques like model merging, the importance of proper infrastructure choices, and practical advice for organizations starting their AI journey. 

This episode covers critical topics including:
● Why small language models are the future of enterprise AI
● How to optimize costs while maintaining performance
● The role of CPU vs GPU inference
● Essential architecture considerations for AI workloads
● Best practices for building production-ready AI systems

Whether you're a startup, enterprise, or public sector organization, this episode offers invaluable guidance on building scalable, efficient, and practical AI solutions in today's rapidly evolving landscape.

Learn more:
Build and scale the next wave of AI innovation on AWS: https://go.aws/ai
ARCEE.AI: https://www.arcee.ai/ 
Julien Simon Youtube channel : https://www.youtube.com/@juliensimonfr 

00:00:00 : Introduction
00:02:18 : Journey into AI
00:06:40 : Arcee.ai small language models champion
00:09:02 : Arcee.ai global presence
00:10:19 : Use cases for SLMs and AI agents
00:15:00 : Post training with model merging,  model distillation
00:17:20 : Model routing
00:19:15 : Orchestra drag and drop agentic platform
00:20:42 : How to build the best SLM ?
00:23:29 : Synthetic data and data quality
00:25:26 : Open source in AI
00:28:04 : Reflecting cultural nuances
00:31:02 : Biases in synthetic data
00:34:55 : What is an SLM
00:36:33 : Obsessing on cost efficiency
00:39:37 : CPU Inference
00:41:49 : Infrastructure and model choice
00:45:38 : GPU-less and microservices architecture
00:48:02 : Training on AWS: Hyperpod & Trainium
00:55:48 : Key advice for organizations starting with AI
01:02:14 : Closing remarks and resources

Subscribe to AWS: https://go.aws/subscribe

Sign up for AWS: https://go.aws/signup 
AWS free tier: https://go.aws/free 
Explore more: https://go.aws/more
Contact AWS: https://go.aws/contact

Next steps:
Explore on AWS in Analyst Research:  https://go.aws/reports
Discover, deploy, and manage software that runs on AWS: https://go.aws/marketplace
Join the AWS Partner Network: https://go.aws/partners 
Learn more on how Amazon builds and operates software: https://go.aws/library 

Do you have technical AWS questions? 
Ask the community of experts on AWS re:Post: https://go.aws/3lPaoPb

Why AWS?
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud. Millions of customers—including the fastest-growing startups, largest enterprises, and leading government agencies—use AWS to be more agile, lower costs, and innovate faster.

#AWS #AmazonWebServices #AWSForAI #CloudComputing",2025-05-20 19:30:00 UTC,UCd6MoB9NC6uYN2grvUNT-Zg,Amazon Web Services,https://i.ytimg.com/vi/0vkw5TaTYPo/hqdefault.jpg,1:03:08,hd,True,False,2d,530,13,0,0,238,https://www.youtube.com/watch?v=0vkw5TaTYPo
svW7QIYnlXk,Telefonica's aging in place solution: powered by pan-Amazon partnership | Amazon Web Services,"""Telefonica aging in place"" is an innovative voice-based virtual assistant that combines AWS Generative AI and IOT technologies, and Alexa Smart Properties to support elderly people aging at home. Deployed through Amazon Echo Show devices, this B2B2C solution enables video calls, emergency assistance, remote care management, and mood monitoring, addressing critical aging-in-place challenges for Public Administrations.

Subscribe to AWS: https://go.aws/subscribe

Sign up for AWS: https://go.aws/signup 
AWS free tier: https://go.aws/free 
Explore more: https://go.aws/more
Contact AWS: https://go.aws/contact

Next steps:
Explore on AWS in Analyst Research:  https://go.aws/reports
Discover, deploy, and manage software that runs on AWS: https://go.aws/marketplace
Join the AWS Partner Network: https://go.aws/partners 
Learn more on how Amazon builds and operates software: https://go.aws/library 

Do you have technical AWS questions? 
Ask the community of experts on AWS re:Post: https://go.aws/3lPaoPb

Why AWS?
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud. Millions of customers—including the fastest-growing startups, largest enterprises, and leading government agencies—use AWS to be more agile, lower costs, and innovate faster.

#AWS #AmazonWebServices #CloudComputing #Alexa #IoT #AWSIoT #Healthcare",2025-05-20 19:02:37 UTC,UCd6MoB9NC6uYN2grvUNT-Zg,Amazon Web Services,https://i.ytimg.com/vi/svW7QIYnlXk/hqdefault.jpg,0:07:12,hd,True,False,2d,152,2,0,0,239,https://www.youtube.com/watch?v=svW7QIYnlXk
HLHbsPMJtBs,AI-orchestrated complaint prediction and automated assurance | Amazon Web Services,"Applying an AI-based complaint prediction model, trained using service assurance data and network tickets, slashes engineering time, reduces ticket volume by preempting service complaints, and improves CSAT and network experience with ServiceNow and RADCOM technologies

Subscribe to AWS: https://go.aws/subscribe

Sign up for AWS: https://go.aws/signup 
AWS free tier: https://go.aws/free 
Explore more: https://go.aws/more
Contact AWS: https://go.aws/contact

Next steps:
Explore on AWS in Analyst Research:  https://go.aws/reports
Discover, deploy, and manage software that runs on AWS: https://go.aws/marketplace
Join the AWS Partner Network: https://go.aws/partners 
Learn more on how Amazon builds and operates software: https://go.aws/library 

Do you have technical AWS questions? 
Ask the community of experts on AWS re:Post: https://go.aws/3lPaoPb

Why AWS?
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud. Millions of customers—including the fastest-growing startups, largest enterprises, and leading government agencies—use AWS to be more agile, lower costs, and innovate faster.

#AWS #AmazonWebServices #CloudComputing #AI #MachineLearning #NetworkAutomation #Analytics",2025-05-20 18:59:23 UTC,UCd6MoB9NC6uYN2grvUNT-Zg,Amazon Web Services,https://i.ytimg.com/vi/HLHbsPMJtBs/hqdefault.jpg,0:11:15,hd,True,False,2d,174,2,0,0,240,https://www.youtube.com/watch?v=HLHbsPMJtBs
3ECE_8ObAAU,GenAI catalog assistant: accelerate & optimize telco offers | Amazon Web Services,"This demo showcases how a GenAI-powered Catalog Modelling Assistant can streamline and accelerate CSPs' offer creation process, reducing complexity, costs, and optimizing commercial success.

Subscribe to AWS: https://go.aws/subscribe

Sign up for AWS: https://go.aws/signup 
AWS free tier: https://go.aws/free 
Explore more: https://go.aws/more
Contact AWS: https://go.aws/contact

Next steps:
Explore on AWS in Analyst Research:  https://go.aws/reports
Discover, deploy, and manage software that runs on AWS: https://go.aws/marketplace
Join the AWS Partner Network: https://go.aws/partners 
Learn more on how Amazon builds and operates software: https://go.aws/library 

Do you have technical AWS questions? 
Ask the community of experts on AWS re:Post: https://go.aws/3lPaoPb

Why AWS?
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud. Millions of customers—including the fastest-growing startups, largest enterprises, and leading government agencies—use AWS to be more agile, lower costs, and innovate faster.

#AmazonWebServices #CloudComputing #AWS #generativeAI #AI #Telecom #DigitalTransformation",2025-05-20 18:55:59 UTC,UCd6MoB9NC6uYN2grvUNT-Zg,Amazon Web Services,https://i.ytimg.com/vi/3ECE_8ObAAU/hqdefault.jpg,0:08:48,hd,True,False,2d,153,3,0,0,241,https://www.youtube.com/watch?v=3ECE_8ObAAU
